id,term,aliases,category,subcategory,priority,shortDefinition,postAnswerExplanation,tusPearl,differentialPoint,safeNestedTerms,occurrenceCount,sourceTextExamples
v401-pathology-fibrinojen-dusuklugu,Fibrinojen düşüklüğü,Fibrinojen düşüklüğü,Tıbbi Patoloji,Laboratuvar / hemostaz,P1,Pıhtılaşma faktörü I düzeyinin azalmasıdır.,DIC’de fibrinojen yaygın fibrin oluşumu sırasında tüketilir. Bu bulgu yüksek D-dimer ve uzamış PT/aPTT ile birlikte tüketim koagülopatisini destekler.,"DIC laboratuvarı: trombosit düşük, PT/aPTT uzun, fibrinojen düşük, D-dimer yüksek.",Karaciğer hastalığında sentez azalabilir; DIC’de tüketim ve fibrinoliz baskındır.,DIC | Yüksek D-dimer | Tüketim koagülopatisi,30,Aplastik anemide kemik iliği hiposellülerdir ve megakaryosit artışı beklenmez; DIC’de koagülasyon testleri bozulur. || DIC’de trombositler ve koagülasyon faktörleri birlikte tüketildiği için PT/aPTT uzar ve D-dimer yükselir.
v401-pathology-ferritin-dusuklugu,Ferritin düşüklüğü,ferritin düşük | Ferritin düşüklüğü,Tıbbi Patoloji,Hematopatoloji / anemi,P0,Vücut demir depolarının azaldığını gösteren laboratuvar bulgusudur.,Demir eksikliği anemisinde ferritin genellikle düşüktür ve depo demirin azaldığını gösterir. Kronik hastalık anemisinde ferritin akut faz reaktanı olduğu için normal veya yüksek olabilir.,Mikrositer anemide düşük ferritin demir eksikliğini en güçlü destekleyen bulgudur.,TIBC demir bağlama kapasitesini; ferritin depo demirini gösterir.,Demir eksikliği anemisi | Mikrositer hipokrom anemi | TIBC yüksekliği,34,"Konjonktival solukluk demir eksikliği anemisiyle uyumludur. || Dışkılama alışkanlığı değişikliği, dışkı çapında incelme, rektal kanama, kilo kaybı ve demir eksikliği anemisi vardır."
v401-pathology-t-bc-yuksekligi,TIBC yüksekliği,TIBC yüksek | TIBC yüksekliği,Tıbbi Patoloji,Hematopatoloji / anemi,P1,Transferrin aracılı toplam demir bağlama kapasitesinin artmasıdır.,Demir eksikliğinde karaciğer daha fazla transferrin üretir ve TIBC yükselir. Kronik hastalık anemisinde ise demir tutulumu artar ama TIBC genellikle düşük veya normaldir.,"Demir eksikliği: ferritin düşük, serum demiri düşük, TIBC yüksek.",Ferritin depoyu; TIBC transferrin kapasitesini gösterir.,Demir eksikliği anemisi | Ferritin düşüklüğü | Serum demiri,36,"Konjonktival solukluk demir eksikliği anemisiyle uyumludur. || Dışkılama alışkanlığı değişikliği, dışkı çapında incelme, rektal kanama, kilo kaybı ve demir eksikliği anemisi vardır."
v401-pathology-mikrositer-hipokrom-anemi,Mikrositer hipokrom anemi,Mikrositer hipokrom anemi,Tıbbi Patoloji,Hematopatoloji / anemi,P0,Eritrositlerin küçük ve hemoglobinden fakir olduğu anemi paternidir.,"Demir eksikliği, talasemi ve kronik hastalık anemisi mikrositer hipokrom anemi yapabilir. Ayırıcı tanıda ferritin, TIBC, RDW ve hemoglobin elektroforezi kullanılır.",Mikrositer anemide ilk ayrım demir eksikliği–talasemi–kronik hastalık üçlüsüdür.,Makrositer anemide DNA sentez bozukluğu; mikrositer anemide hemoglobin sentez bozukluğu ön plandadır.,Demir eksikliği anemisi | TIBC yüksekliği | Ferritin düşüklüğü,32,"Konjonktival solukluk demir eksikliği anemisiyle uyumludur. || Dışkılama alışkanlığı değişikliği, dışkı çapında incelme, rektal kanama, kilo kaybı ve demir eksikliği anemisi vardır."
v401-pathology-hipersegmentli-notrofil,Hipersegmentli nötrofil,Hipersegmentli nötrofil,Tıbbi Patoloji,Hematopatoloji / anemi,P0,Beşten fazla lob içeren nötrofil görünümüdür.,Megaloblastik anemide DNA sentezi bozulduğu için hematopoietik hücrelerde nükleer olgunlaşma gecikir. Periferik yaymada hipersegmentli nötrofiller ve makro-ovalositler görülür.,Makrositer anemi + hipersegmentli nötrofil = megaloblastik anemi.,Mikrositer anemi hemoglobin sentez bozukluğudur; hipersegmentli nötrofil DNA sentez bozukluğunu gösterir.,Megaloblastik anemi | Makro-ovalosit | B12 eksikliği,30,Megaloblastik anemi morfolojisi || megaloblastik anemi
v401-pathology-makro-ovalosit,Makro-ovalosit,Makro-ovalosit,Tıbbi Patoloji,Hematopatoloji / anemi,P1,"Megaloblastik anemide görülen büyük, oval şekilli eritrosittir.",B12 veya folat eksikliğinde DNA sentezi bozulur ve eritroid öncüllerde nükleer-sitoplazmik uyumsuzluk gelişir. Bu durum periferde makro-ovalositlerle yansır.,Makro-ovalosit + hipersegmentli nötrofil megaloblastik anemi için güçlü ipucudur.,Retikülositozda makrositoz olabilir ama hipersegmentli nötrofil/makro-ovalosit kombinasyonu megaloblastik süreci destekler.,Megaloblastik anemi | Hipersegmentli nötrofil | DNA sentezi,30,"RB proteini G1 kontrol noktasının merkezi tümör baskılayıcılarından biridir. Normalde hipofosforile RB, E2F’yi bağlayarak S fazına geçiş için gerekli genlerin transkripsiyonunu engeller. Siklin D-CDK4/6 aracılı fosforilasyon RB’yi inaktive eder ve E2F kontr... || RB proteini G1 kontrol noktasının merkezi tümör baskılayıcılarından biridir. Normalde hipofosforile RB, E2F’yi bağlayarak S fazına geçiş için gerekli genlerin transkripsiyonunu engeller. Siklin D-CDK4/6 aracılı fosforilasyon RB’yi inaktive eder ve E2F kontr..."
v401-pathology-aplastik-anemi,Aplastik anemi,Aplastik anemi,Tıbbi Patoloji,Hematopatoloji / kemik iliği,P0,Kemik iliği hiposellülaritesi ve periferik pansitopeniyle seyreden kemik iliği yetmezliğidir.,"Aplastik anemide hematopoietik kök hücre veya progenitör hücre hasarı nedeniyle eritrosit, lökosit ve trombosit üretimi azalır. Kemik iliği yağ dokusundan zengin ve hiposellülerdir.",Pansitopeni + yağlı hiposellüler ilik = aplastik anemi.,Hipersplenizmde hücreler periferde tutulur ve splenomegali beklenir; aplastik anemide üretim yetmezliği ve hiposellüler ilik vardır.,Pansitopeni | Hiposellüler ilik | Hematopoietik kök hücre,28,Aplastik anemide kemik iliği hiposellülerdir ve megakaryosit artışı beklenmez; DIC’de koagülasyon testleri bozulur. || Aplastik anemi iliği
v401-pathology-hiposelluler-ilik,Hiposellüler ilik,Hiposellüler ilik,Tıbbi Patoloji,Hematopatoloji / kemik iliği,P1,Kemik iliğinde hematopoietik hücrelerin belirgin azaldığı görünümüdür.,Hiposellüler ilik aplastik anemide yağ dokusu artışıyla birlikte görülür. Periferik pansitopeninin üretim yetersizliğine bağlı olduğunu destekler.,Pansitopenide hiposellüler ilik üretim yetmezliğini gösterir.,Hiposellüler ilik aplazi; hipersellüler ilik periferik yıkım veya etkisiz hematopoezle ilişkili olabilir.,Aplastik anemi | Pansitopeni | Yağlı kemik iliği,28,Aplastik anemide kemik iliği hiposellülerdir ve megakaryosit artışı beklenmez; DIC’de koagülasyon testleri bozulur. || Aplastik anemi iliği
v401-pathology-hematopoietik-kok-hucre,Hematopoietik kök hücre,Hematopoietik kök hücre,Tıbbi Patoloji,Hematopatoloji / kemik iliği,P1,Kan hücrelerinin tüm serilerine kaynaklık eden multipotent kemik iliği hücresidir.,Aplastik anemide hematopoietik kök hücre hasarı veya immün baskılanması tüm kan serilerinde üretim azalmasına yol açar. Bu nedenle pansitopeni gelişir.,Tüm seriler düşükse kök hücre/kemik iliği üretim sorunu düşün.,Tek seri azalması daha sınırlı üretim/yıkım bozukluğu; tüm serilerin azalması kök hücre veya ilik düzeyi sorunu düşündürür.,Aplastik anemi | Pansitopeni | Kemik iliği,46,İTP kemik iliği || Periferde trombosit yıkımı artmış bir hastada kemik iliğinde megakaryosit artışı görülmesi en çok hangi trombositopeni mekanizmasını destekler?
v401-pathology-kontiguoz-yayilim,Kontigüöz yayılım,Kontigüöz yayılım,Tıbbi Patoloji,Hematopatoloji / lenfoma,P1,Lezyonun komşu lenf nodu veya dokulara sıra izleyerek yayılmasıdır.,Klasik Hodgkin lenfomada lenf nodu tutulumu çoğu zaman komşu nod gruplarına düzenli ilerler. Bu özellik birçok non-Hodgkin lenfomadaki daha düzensiz yayılımdan ayrılır.,Hodgkin lenfoma için kontigüöz lenf nodu yayılımı klasik sınav ipucudur.,Non-Hodgkin lenfomada extranodal ve nonkontigüöz tutulum daha sık olabilir.,Hodgkin lenfoma | Lenf nodu | Non-Hodgkin lenfoma,203,Servikal lenf nodu ile saptanan tiroid nodülü || tiroid nodülü ve servikal lenf nodu nedeniyle endokrinoloji/endokrin cerrahi
v401-pathology-folikuler-lenfoma,Foliküler lenfoma,Foliküler lenfoma,Tıbbi Patoloji,Hematopatoloji / lenfoma,P0,"Germinal merkez B hücrelerinden köken alan, genellikle indolent B hücreli lenfomadır.",Foliküler lenfomada t(14;18) ile BCL2 aşırı ekspresyonu gelişir ve apoptoz baskılanır. Germinal merkezlerde normalde BCL2 düşük olması gerektiği için BCL2 pozitifliği patolojik ipucudur.,t(14;18) + BCL2 + indolent nodal lenfoma = foliküler lenfoma.,Burkitt lenfoma MYC ve çok yüksek proliferasyonla; foliküler lenfoma BCL2 ve indolent seyirle ayrılır.,t(14;18) | BCL2 | Germinal merkez,34,Foliküler lenfoma translokasyonu || foliküler lenfoma
v401-pathology-t-14-18,t(14;18),t(14;18),Tıbbi Patoloji,Moleküler patoloji / lenfoma,P0,BCL2 genini immünoglobulin ağır zincir lokusuna taşıyan translokasyondur.,t(14;18) sonucunda BCL2 aşırı ekspresyonu olur ve germinal merkez B hücreleri apoptozdan kaçar. Bu olay foliküler lenfomanın klasik genetik temelidir.,t(14;18) = BCL2 = foliküler lenfoma.,t(8;14) MYC/Burkitt; t(14;18) BCL2/foliküler lenfoma ile eşleştirilir.,Foliküler lenfoma | BCL2 | Apoptoz inhibisyonu,34,Foliküler lenfoma translokasyonu || foliküler lenfoma
v401-pathology-bcl2-asiri-ekspresyonu,BCL2 aşırı ekspresyonu,BCL2 pozitifliği | BCL2 aşırı ekspresyonu,Tıbbi Patoloji,Moleküler patoloji / lenfoma,P1,Antiapoptotik BCL2 proteininin normalden fazla üretilmesidir.,Foliküler lenfomada BCL2 aşırı ekspresyonu germinal merkez B hücrelerinin apoptozdan kaçmasına neden olur. Bu durum reaktif foliküllerden ayrımda önemlidir.,Foliküler lenfomada BCL2 pozitifliği apoptozdan kaçışı gösterir.,Burkitt’te MYC proliferasyonu; foliküler lenfomada BCL2 apoptoz inhibisyonu öne çıkar.,Foliküler lenfoma | t(14;18) | Apoptoz inhibisyonu,28,Foliküler lenfoma translokasyonu || foliküler lenfoma
v401-pathology-germinal-merkez,Germinal merkez,Germinal merkez,Tıbbi Patoloji,Hematopatoloji / lenfoid doku,P1,"Lenf folikülünde B hücre proliferasyonu, somatik hipermutasyon ve seçilimin gerçekleştiği bölgedir.","Foliküler lenfoma germinal merkez B hücrelerinden köken alır. Normal germinal merkezde apoptoz önemliyken, BCL2 aşırı ekspresyonu hücrelerin yaşamasını sağlar.",BCL2 pozitif germinal merkez foliküler lenfoma yönünde şüphe uyandırır.,Reaktif germinal merkez poliklonal ve BCL2 düşük; foliküler lenfoma klonal ve BCL2 pozitiftir.,Foliküler lenfoma | BCL2 | Reaktif folikül,43,Reaktif foliküler hiperplazi || Reaktif foliküler hiperplazide foliküler mimari ve poliklonal immün yanıt beklenir; B semptomlarıyla birlikte CD30/CD15 pozitif büyük atipik hücrelerin fibrotik nodüller içinde görülmesi bu olasılığı zayıflatır.
v401-pathology-myc-aktivasyonu,MYC aktivasyonu,MYC | MYC aktivasyonu,Tıbbi Patoloji,Moleküler patoloji / lenfoma,P0,MYC onkogeninin proliferasyonu artıracak şekilde etkinleşmesidir.,"Burkitt lenfomada t(8;14) ile MYC immünoglobulin ağır zincir düzenleyici bölgesinin etkisine girer. Bu, çok yüksek proliferasyon ve starry-sky görünümünü açıklar.",t(8;14) + MYC + starry-sky = Burkitt lenfoma.,BCL2 hücre ölümünden kaçışı; MYC hücre proliferasyonunu artırır.,Burkitt lenfoma | t(8;14) | Starry-sky görünümü,47,"Klasik Hodgkin lenfoma ile nodüler lenfosit predominant Hodgkin lenfoma, diffüz büyük B-hücreli lenfoma, Burkitt lenfoma ve reaktif lenfadeniti ayırabilme. || Burkitt lenfoma"
v401-pathology-t-8-14,t(8;14),t(8;14),Tıbbi Patoloji,Moleküler patoloji / lenfoma,P0,MYC genini immünoglobulin ağır zincir lokusuna taşıyan translokasyondur.,t(8;14) Burkitt lenfomada MYC aktivasyonuna neden olur. Sonuçta çok hızlı çoğalan B hücreli tümör ve yüksek apoptotik hücre döngüsü gelişir.,t(8;14) = MYC = Burkitt lenfoma.,t(14;18) BCL2/foliküler lenfoma; t(8;14) MYC/Burkitt lenfoma ile eşleştirilir.,Burkitt lenfoma | MYC aktivasyonu | Starry-sky görünümü,30,"Klasik Hodgkin lenfoma ile nodüler lenfosit predominant Hodgkin lenfoma, diffüz büyük B-hücreli lenfoma, Burkitt lenfoma ve reaktif lenfadeniti ayırabilme. || Burkitt lenfoma"
v401-pathology-starry-sky-gorunumu,Starry-sky görünümü,starry-sky | Starry-sky görünümü,Tıbbi Patoloji,Hematopatoloji / lenfoma,P0,Koyu tümör hücreleri arasında açık renkli tingible body makrofajlarının oluşturduğu histolojik paterndir.,Burkitt lenfomada çok yüksek proliferasyon ve apoptoz nedeniyle makrofajlar hücre artıklarını fagosite eder. Açık makrofajlar koyu tümör zemini üzerinde yıldızlı gökyüzü görünümü oluşturur.,Starry-sky + MYC + t(8;14) Burkitt lenfoma için klasiktir.,Foliküler lenfomada nodüler foliküler yapı; Burkitt’te diffuse yüksek proliferasyon ve starry-sky görünümü beklenir.,Burkitt lenfoma | MYC aktivasyonu | Makrofaj,167,"Lamina propriada PAS-pozitif köpüksü makrofaj birikimi || PAS-pozitif makrofajlar Whipple hastalığı gibi enfeksiyöz malabsorpsiyon nedenlerinde beklenir. Bu olguda artrit, ateş veya sistemik enfeksiyon ipuçları değil, glutenle tetiklenen serolojik ve klinik patern baskındır."
v401-pathology-dusuk-epo,Düşük EPO,EPO düşük | Düşük EPO,Tıbbi Patoloji,Miyeloproliferatif neoplaziler,P1,Eritropoietin düzeyinin baskılanmış olmasıdır.,Polisitemia verada eritrosit üretimi klonal ve otonom olduğu için böbrekten EPO salınımı negatif geri bildirimle düşer. Bu bulgu sekonder polisitemiden ayrımda değerlidir.,Polisitemia vera: yüksek eritrosit kitlesi + düşük EPO + JAK2.,Sekonder polisitemide hipoksi veya EPO üreten tümör nedeniyle EPO genellikle yüksektir.,Polisitemia vera | JAK2 mutasyonu | Sekonder polisitemi,26,Polisitemia vera || polisitemia vera
v401-pathology-panmiyeloz,Panmiyeloz,Panmiyeloz,Tıbbi Patoloji,Miyeloproliferatif neoplaziler,P1,"Kemik iliğinde eritroid, miyeloid ve megakaryositik serilerin birlikte artmasıdır.","Polisitemia verada sadece eritrosit değil, tüm miyeloid serilerde klonal artış görülebilir. Bu nedenle kemik iliğinde panmiyeloz tanımlanır.",PV yalnız eritrosit artışı değildir; panmiyeloz miyeloproliferatif karakteri gösterir.,Sekonder polisitemide eritroid uyarı baskındır; panmiyeloz klonal miyeloproliferasyonu destekler.,Polisitemia vera | JAK2 mutasyonu | Kemik iliği,46,İTP kemik iliği || Periferde trombosit yıkımı artmış bir hastada kemik iliğinde megakaryosit artışı görülmesi en çok hangi trombositopeni mekanizmasını destekler?
v401-pathology-jak2-calr-mpl-mutasyonlari,JAK2-CALR-MPL mutasyonları,JAK2 CALR MPL | JAK2-CALR-MPL mutasyonları,Tıbbi Patoloji,Miyeloproliferatif neoplaziler,P1,Esansiyel trombositemi ve diğer MPN’lerde görülen sürücü mutasyon grubudur.,"Esansiyel trombositemide klonal megakaryosit proliferasyonu JAK2, CALR veya MPL mutasyonlarıyla ilişkili olabilir. Bu mutasyonlar trombositozun reaktif değil klonal olduğunu destekler.",Kalıcı trombositoz + dev megakaryositler + JAK2/CALR/MPL = esansiyel trombositemi.,Reaktif trombositoz inflamasyon/kanama sonrası gelişir; klonal trombositoz sürücü mutasyonlarla desteklenir.,Esansiyel trombositemi | Trombositoz | Megakaryosit,38,megakaryosit artışı || Periferde trombosit yıkımı artmış bir hastada kemik iliğinde megakaryosit artışı görülmesi en çok hangi trombositopeni mekanizmasını destekler?
v401-pathology-edinilmis-vwf-kaybi,Edinilmiş vWF kaybı,Edinilmiş vWF kaybı,Tıbbi Patoloji,Hemostaz patolojisi,P1,Aşırı trombositozda büyük vWF multimerlerinin azalmasına bağlı kanama eğilimidir.,Esansiyel trombositemide çok yüksek trombosit sayıları vWF multimerlerini bağlayıp tüketebilir. Bu nedenle tromboz eğilimine rağmen paradoksal kanama görülebilir.,Çok yüksek trombosit + kanama = edinilmiş vWF kaybı akılda olmalı.,Trombosit sayısı artışı tromboz riskini artırır; ancak aşırı artış vWF kaybıyla kanama da yapabilir.,Esansiyel trombositemi | vWF multimerleri | Kanama,178,"Kıvrımlarda azalma, hafif nodüler görünüm ve taraklanma izlenir; aktif kanama veya kitle görünümü yoktur. || Kıvrımlarda azalma, hafif nodüler görünüm ve taraklanma izlenir; aktif kanama veya kitle görünümü yoktur."
v401-pathology-dalgali-lif,Dalgalı lif,Dalgalı lif,Tıbbi Patoloji,Kardiyovasküler patoloji,P1,Erken miyokart infarktında iskemiye bağlı uzamış/ondüle miyosit görünümüdür.,Miyokart infarktının erken döneminde lifler kontraksiyon ve ödem etkisiyle dalgalı görünüm alabilir. Ardından koagülasyon nekrozu ve nötrofil infiltrasyonu belirginleşir.,MI erken saatlerinde dalgalı lifler erken histolojik ipucudur.,Geç dönemde granülasyon dokusu ve skar; erken dönemde dalgalı lif ve koagülasyon nekrozu öne çıkar.,Miyokart infarktı | Koagülasyon nekrozu | Nötrofil,241,Glomerüllerde yaygın endokapiller hipersellülarite ve nötrofil lökositlerden zengin eksüdatif görünüm. || Glomerüllerde yaygın endokapiller hipersellülarite ve nötrofil lökositlerden zengin eksüdatif görünüm.
v401-pathology-miyokart-infarktinda-3-7-gun-ruptur-riski,Miyokart infarktında 3-7. gün rüptür riski,3-7 gün | duvar rüptürü | Miyokart infarktında 3-7. gün rüptür riski,Tıbbi Patoloji,Kardiyovasküler patoloji,P0,Makrofaj temizliğiyle duvarın geçici zayıfladığı dönemdir.,"Miyokart infarktından 3-7 gün sonra nekrotik dokuyu makrofajlar temizlerken kollajen skar henüz yeterince oluşmamıştır. Bu ara dönem ventrikül duvar rüptürü, papiller kas rüptürü veya septal rüptür açısından risklidir.",MI’da rüptür riski en çok 3-7. günde makrofaj temizliği dönemindedir.,İlk 24 saatte aritmi; 3-7 günde rüptür; haftalar sonra skar/anevrizma daha çok sorulur.,Makrofaj | Duvar rüptürü | Miyokart infarktı,148,"Lamina propriada PAS-pozitif köpüksü makrofaj birikimi || PAS-pozitif makrofajlar Whipple hastalığı gibi enfeksiyöz malabsorpsiyon nedenlerinde beklenir. Bu olguda artrit, ateş veya sistemik enfeksiyon ipuçları değil, glutenle tetiklenen serolojik ve klinik patern baskındır."
v401-pathology-anitschkow-hucresi,Anitschkow hücresi,Anitschkow hücresi,Tıbbi Patoloji,Kardiyovasküler patoloji,P0,"Romatizmal karditte görülen, dalgalı/katerpil nükleuslu aktive makrofajdır.",Anitschkow hücreleri Aschoff cisimciklerinin karakteristik hücresidir. Romatizmal ateşte moleküler benzerlik aracılı immün yanıtla miyokard tutulumu gelişir.,Aschoff cisimciği + Anitschkow hücresi = romatizmal kardit.,Enfektif endokardit vejetasyon/mikroorganizma; romatizmal kardit Aschoff cisimciği ve Anitschkow hücresiyle ayrılır.,Aschoff cisimciği | Romatizmal ateş | Moleküler benzerlik,58,Aschoff cisimciği || Aschoff cisimciği
v401-pathology-komissur-fuzyonu,Komissür füzyonu,Komissür füzyonu,Tıbbi Patoloji,Kardiyovasküler patoloji,P1,Kalp kapak yaprakçıklarının birleşme hattında fibrotik kaynaşmadır.,Kronik romatizmal kalp hastalığında özellikle mitral kapakta komissür füzyonu gelişir. Bu durum balık ağzı görünümü ve mitral stenozla sonuçlanabilir.,Romatizmal mitral stenozda komissür füzyonu klasik morfolojik bulgudur.,Kalsifik aort stenozunda kalsifik dejenerasyon; romatizmal stenozda komissür füzyonu öne çıkar.,Mitral stenoz | Romatizmal ateş | Balık ağzı görünümü,37,"Zamanlama, yüksek ASO titresi ve gezici poliartrit streptokok enfeksiyonu sonrası immün aracılı akut romatizmal ateş zeminini kurar. Kardit bulgularına eşlik eden miyokardiyal histolojide fibrinoid hasar odağı çevresinde lenfosit, plazma hücresi ve Anitschk... || Zamanlama, yüksek ASO titresi ve gezici poliartrit streptokok enfeksiyonu sonrası immün aracılı akut romatizmal ateş zeminini kurar. Kardit bulgularına eşlik eden miyokardiyal histolojide fibrinoid hasar odağı çevresinde lenfosit, plazma hücresi ve Anitschk..."
v401-pathology-balik-agzi-gorunumu,Balık ağzı görünümü,balık ağzı | Balık ağzı görünümü,Tıbbi Patoloji,Kardiyovasküler patoloji,P1,Romatizmal mitral stenozda daralmış kapak açıklığının makroskopik görünümüdür.,Komissür füzyonu ve fibrotik kalınlaşma mitral kapak açıklığını daraltır. Makroskopide kapak orifisi balık ağzı veya düğme deliği şeklinde tarif edilir.,Mitral stenoz + komissür füzyonu + balık ağzı görünümü romatizmal hastalığı düşündürür.,Mitral kapak prolapsusunda miksomatöz gevşeme; romatizmal stenozda fibrotik komissür füzyonu vardır.,Mitral stenoz | Komissür füzyonu | Romatizmal kalp hastalığı,16,mitral stenoz || komissür füzyonu
v401-pathology-septik-emboli,Septik emboli,Septik emboli,Tıbbi Patoloji,Kardiyovasküler patoloji,P0,Mikroorganizma içeren enfektif trombotik materyalin dolaşımla taşınmasıdır.,"Enfektif endokarditte frajil vejetasyon parçaları koparak septik emboli oluşturabilir. Bu emboliler uzak dokuda infarkt, apse veya mikotik anevrizmaya yol açabilir.",Endokardit vejetasyonu frajilse emboli ve kapak destrüksiyonu riski yüksektir.,Steril tromboemboli mikroorganizma içermez; septik emboli enfeksiyon odağını uzak dokulara taşır.,Enfektif endokardit | Vejetasyon | Kapak destrüksiyonu,48,Libman-Sacks vejetasyonu || Nonbakteriyel trombotik endokardit vejetasyonu
v401-pathology-kapak-destruksiyonu,Kapak destrüksiyonu,Kapak destrüksiyonu,Tıbbi Patoloji,Kardiyovasküler patoloji,P1,Kalp kapağının enfeksiyon veya inflamasyonla yapısal olarak yıkıma uğramasıdır.,Enfektif endokarditte mikroorganizma içeren büyük frajil vejetasyonlar kapak yaprakçıklarını yıkıma uğratabilir. Bu durum akut yetmezlik ve emboli riskini artırır.,Frajil enfektif vejetasyon = emboli + kapak destrüksiyonu riski.,Romatizmal hastalıkta fibrozis ve deformite; enfektif endokarditte aktif doku yıkımı ve septik materyal öne çıkar.,Enfektif endokardit | Septik emboli | Vejetasyon,48,Libman-Sacks vejetasyonu || Nonbakteriyel trombotik endokardit vejetasyonu
v401-pathology-pas-pozitif-globul,PAS pozitif globül,PAS pozitif globül,Tıbbi Patoloji,Akciğer / karaciğer patolojisi,P0,PAS boyasıyla pozitif boyanan hepatosit içi protein birikimidir.,Alfa-1 antitripsin eksikliğinde yanlış katlanan protein hepatositlerde birikir ve PAS pozitif globüller şeklinde görülebilir. Akciğerde ise proteaz-antiproteaz dengesizliği panasinüler amfizeme yol açar.,PAS pozitif hepatosit globülü + panasinüler amfizem = alfa-1 antitripsin eksikliği.,Glikojen de PAS pozitif olabilir; A1AT globülleri protein katlanma/birikim patolojisini gösterir.,Alfa-1 antitripsin eksikliği | Panasinüler amfizem | Hepatosit birikimi,66,Alfa-1 antitripsin eksikliği || Alfa-1 antitripsin eksikliği
v401-pathology-proteaz-antiproteaz-dengesi,Proteaz-antiproteaz dengesi,Proteaz-antiproteaz dengesi,Tıbbi Patoloji,Akciğer patolojisi,P0,Akciğer dokusunda elastaz gibi proteazlar ile inhibitörleri arasındaki koruyucu dengedir.,Alfa-1 antitripsin normalde nötrofil elastazını baskılar. Eksiklikte proteaz aktivitesi alveol duvarını yıkar ve özellikle alt lob ağırlıklı panasinüler amfizem gelişir.,A1AT eksikliği akciğerde proteaz-antiproteaz dengesinin bozulmasıyla amfizem yapar.,Sigara ilişkili sentriasiner amfizem üst lob; A1AT eksikliği panasinüler ve alt lob ağırlıklıdır.,Alfa-1 antitripsin eksikliği | Elastaz | Panasinüler amfizem,94,Yanlıştır. Alfa-1 antitripsin mutasyonu hepatositlerde yanlış katlanmış protein birikimi ve akciğerde elastaz hasarı ile ilişkilidir. Wilson mekanizması değildir. || Yanlıştır. Alfa-1 antitripsin mutasyonu hepatositlerde yanlış katlanmış protein birikimi ve akciğerde elastaz hasarı ile ilişkilidir. Wilson mekanizması değildir.
v401-pathology-eggshell-kalsifikasyon,Eggshell kalsifikasyon,yumurta kabuğu kalsifikasyonu | eggshell kalsifikasyon | Eggshell kalsifikasyon,Tıbbi Patoloji,Akciğer patolojisi,P0,Hiler lenf nodu periferinde yumurta kabuğu tarzı kalsifikasyondur.,Silikoziste hiler lenf nodlarında periferik ince kalsifikasyon görülebilir. Bu bulgu üst lob fibrotik nodülleri ve tüberküloz risk artışıyla birlikte değerlidir.,Üst lob nodülleri + hiler eggshell kalsifikasyon = silikozis.,Asbestoz daha çok alt lob interstisyel fibrozis ve plevral plakla; silikozis üst lob ve eggshell kalsifikasyonla ilişkilidir.,Silikozis | Hiler lenf nodu | Pnömokonyoz,20,Silikozis || silikozis
v401-pathology-plevral-plak,Plevral plak,Plevral plak,Tıbbi Patoloji,Akciğer patolojisi,P1,Asbest maruziyetine bağlı parietal plevrada gelişen fibrotik plaklardır.,Plevral plaklar asbest maruziyetinin en sık morfolojik göstergelerindendir. Kendileri malign değildir ancak asbest maruziyeti mezotelyoma ve akciğer karsinomu riskini artırır.,Asbest maruziyeti sorusunda plevral plak maruziyet göstergesidir.,Silikoziste hiler eggshell kalsifikasyon; asbestte plevral plak ve alt lob fibrozis daha tipiktir.,Asbest maruziyeti | Mezotelyoma | Akciğer karsinomu,68,"Küçük hücreli akciğer karsinomunu adenokarsinom, skuamöz karsinom, büyük hücreli nöroendokrin karsinom ve tipik karsinoidden ayırt edebilme. || Küçük hücreli akciğer karsinomu"
v401-pathology-calretinin-wt1-pozitifligi,Calretinin-WT1 pozitifliği,calretinin WT1 | WT1 | calretinin | Calretinin-WT1 pozitifliği,Tıbbi Patoloji,İmmünohistokimya,P1,Mezotelyal kökeni destekleyen immünohistokimyasal marker paternidir.,Malign mezotelyomada calretinin ve WT1 gibi mezotelyal markerlar pozitif olabilir. Bu markerlar plevral adenokarsinom metastazından ayırıcı tanıda kullanılır.,Plevral tümör + asbest + calretinin/WT1 pozitifliği mezotelyomayı destekler.,Adenokarsinom markerları farklıdır; calretinin-WT1 mezotelyal diferansiyasyonu gösterir.,Mezotelyoma | Asbest | Plevra,96,Sağ hiler dolgunluk ve mediastinal kontur genişliği izlenir; belirgin plevral efüzyon saptanmaz. || Sağ hiler dolgunluk ve mediastinal kontur genişliği izlenir; belirgin plevral efüzyon saptanmaz.
v401-pathology-subepitelyal-depozit,Subepitelyal depozit,Subepitelyal depozit,Tıbbi Patoloji,Renal patoloji,P0,Glomerül bazal membranının epitel/podosit tarafında immün birikimdir.,Membranöz nefropatide immün kompleksler podosit tarafında subepitelyal yerleşir. Bu birikimler kapiller duvar kalınlaşması ve spike-and-dome görünümü oluşturur.,Nefrotik sendrom + subepitelyal depozit + spike-and-dome = membranöz nefropati.,Poststreptokoksik GN’de de hump subepitelyal olabilir; membranözde diffüz kapiller duvar boyunca spike-and-dome paterni öne çıkar.,Membranöz nefropati | Spike and dome | Podosit,251,Podosit ayaksı çıkıntılarında yaygın silinme || Podosit ayaksı çıkıntılarında yaygın silinme
